caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,event_nr,hour,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
125304,Radicar Solicitud Homologacion,2016-06-11 08:43:57,2016-06-11 18:18:04,2016-06-11 18:42:52,19019,52,0.10231854838709678,0,2,18,6,189354.21666663332,574.1166666666667,1098.0666666666666,6,{'lifecycle:transition': 'complete'},deviant
125351,Radicar Solicitud Homologacion,2016-06-11 13:19:43,2016-06-11 22:39:57,2016-06-11 22:39:57,19019,53,0.10231854838709678,0,2,22,6,189616.09999996665,560.2333333333333,1359.95,6,{'lifecycle:transition': 'complete'},deviant
125401,Traer informacion estudiante - banner,2016-06-12 07:16:14,2016-06-12 07:16:14,2016-06-12 07:16:14,19019,52,0.0,0,1,7,6,190132.38333329998,190132.38333329998,436.23333333333335,7,{'lifecycle:transition': 'complete'},deviant
125402,Traer informacion estudiante - banner,2016-06-12 07:35:33,2016-06-12 07:35:33,2016-06-12 07:35:33,19019,53,0.0,0,1,7,6,190151.69999996666,190151.69999996666,455.55,7,{'lifecycle:transition': 'complete'},deviant
125401,Radicar Solicitud Homologacion,2016-06-12 07:16:14,2016-06-12 09:14:53,2016-06-12 09:14:53,19019,52,0.10231854838709678,0,2,9,6,190251.0333333,118.65,554.8833333333333,7,{'lifecycle:transition': 'complete'},deviant
125402,Radicar Solicitud Homologacion,2016-06-12 07:35:33,2016-06-12 09:37:08,2016-06-12 09:37:08,19019,53,0.10231854838709678,0,2,9,6,190273.2833333,121.58333333333333,577.1333333333333,7,{'lifecycle:transition': 'complete'},deviant
125555,Traer informacion estudiante - banner,2016-06-13 08:42:06,2016-06-13 08:42:06,2016-06-13 08:42:06,19019,54,0.0,0,1,8,6,191658.24999996665,191658.24999996665,522.1,1,{'lifecycle:transition': 'complete'},deviant
125559,Traer informacion estudiante - banner,2016-06-13 09:03:45,2016-06-13 09:03:45,2016-06-13 09:03:45,19019,55,0.0,0,1,9,6,191679.89999996667,191679.89999996667,543.75,1,{'lifecycle:transition': 'complete'},deviant
125555,Radicar Solicitud Homologacion,2016-06-13 08:42:06,2016-06-13 09:35:51,2016-06-13 09:35:51,19019,54,0.10231854838709678,0,2,9,6,191711.99999996665,53.75,575.85,1,{'lifecycle:transition': 'complete'},deviant
125559,Radicar Solicitud Homologacion,2016-06-13 09:03:45,2016-06-13 09:57:02,2016-06-13 10:36:58,19019,55,0.10231854838709678,0,2,9,6,191733.1833333,53.28333333333333,597.0333333333333,1,{'lifecycle:transition': 'complete'},deviant
125555,Cancelar Solicitud,2016-06-13 09:35:51,2016-06-13 12:07:25,2016-06-13 12:07:28,19019,55,0.26537298387096775,0,3,12,6,191863.56666663333,151.56666666666666,727.4166666666666,1,{'lifecycle:transition': 'complete'},deviant
125559,Cancelar Solicitud,2016-06-13 10:36:58,2016-06-13 13:09:47,2016-06-13 13:10:02,19019,55,0.26537298387096775,0,3,13,6,191925.9333333,192.75,789.7833333333333,1,{'lifecycle:transition': 'complete'},deviant
125569,Traer informacion estudiante - banner,2016-06-13 14:19:52,2016-06-13 14:19:52,2016-06-13 14:19:52,19019,56,0.0,0,1,14,6,191996.01666663334,191996.01666663334,859.8666666666667,1,{'lifecycle:transition': 'complete'},deviant
125569,Radicar Solicitud Homologacion,2016-06-13 14:19:52,2016-06-13 15:12:43,2016-06-13 15:12:43,19019,56,0.10231854838709678,0,2,15,6,192048.86666663332,52.85,912.7166666666667,1,{'lifecycle:transition': 'complete'},deviant
125569,Cancelar Solicitud,2016-06-13 15:12:43,2016-06-13 17:47:01,2016-06-13 17:47:01,19019,56,0.26537298387096775,0,3,17,6,192203.16666663333,154.3,1067.0166666666667,1,{'lifecycle:transition': 'complete'},deviant
125569,Validar solicitud,2016-06-13 17:47:01,2016-06-14 00:05:56,2016-06-14 00:05:56,920,56,0.24168346774193547,0,4,0,6,192582.0833333,378.9166666666667,5.933333333333334,2,{'lifecycle:transition': 'complete'},deviant
125651,Traer informacion estudiante - banner,2016-06-14 02:11:18,2016-06-14 02:11:18,2016-06-14 02:11:18,19019,57,0.0,0,1,2,6,192707.44999996666,192707.44999996666,131.3,2,{'lifecycle:transition': 'complete'},deviant
125651,Radicar Solicitud Homologacion,2016-06-14 02:11:18,2016-06-14 03:06:51,2016-06-14 03:06:51,19019,57,0.10231854838709678,0,2,3,6,192762.99999996665,55.55,186.85,2,{'lifecycle:transition': 'complete'},deviant
125555,Notificacion estudiante cancelacion soli,2016-06-13 12:07:28,2016-06-14 03:07:18,2016-06-14 03:07:18,19019,55,0.0,0,4,3,6,192763.44999996666,899.8833333333333,187.3,2,{'lifecycle:transition': 'complete'},deviant
125559,Notificacion estudiante cancelacion soli,2016-06-13 13:10:02,2016-06-14 04:20:00,2016-06-14 04:20:00,19019,55,0.0,0,4,4,6,192836.14999996667,910.2166666666667,260.0,2,{'lifecycle:transition': 'complete'},deviant
125703,Traer informacion estudiante - banner,2016-06-14 10:12:10,2016-06-14 10:12:10,2016-06-14 10:12:10,19019,56,0.0,0,1,10,6,193188.31666663333,193188.31666663333,612.1666666666666,2,{'lifecycle:transition': 'complete'},deviant
125703,Radicar Solicitud Homologacion,2016-06-14 10:12:10,2016-06-14 11:07:22,2016-06-14 11:38:09,19019,56,0.10231854838709678,0,2,11,6,193243.51666663334,55.2,667.3666666666667,2,{'lifecycle:transition': 'complete'},deviant
125706,Traer informacion estudiante - banner,2016-06-14 12:14:39,2016-06-14 12:14:39,2016-06-14 12:14:39,19019,57,0.0,0,1,12,6,193310.79999996666,193310.79999996666,734.65,2,{'lifecycle:transition': 'complete'},deviant
125304,Cancelar Solicitud,2016-06-11 18:42:52,2016-06-14 12:35:57,2016-06-14 12:41:59,7080,51,0.26537298387096775,0,3,12,6,193332.09999996665,3977.883333333333,755.95,2,{'lifecycle:transition': 'complete'},deviant
125706,Radicar Solicitud Homologacion,2016-06-14 12:14:39,2016-06-14 13:10:12,2016-06-14 13:10:34,19019,57,0.10231854838709678,0,2,13,6,193366.34999996665,55.55,790.2,2,{'lifecycle:transition': 'complete'},deviant
125401,Cancelar Solicitud,2016-06-12 09:14:53,2016-06-14 13:29:29,2016-06-14 13:29:29,19019,53,0.26537298387096775,0,3,13,6,193385.63333329998,3134.6,809.4833333333333,2,{'lifecycle:transition': 'complete'},deviant
125402,Cancelar Solicitud,2016-06-12 09:37:08,2016-06-14 14:28:10,2016-06-14 14:28:10,19019,53,0.26537298387096775,0,3,14,6,193444.31666663333,3171.0333333333333,868.1666666666666,2,{'lifecycle:transition': 'complete'},deviant
125714,Traer informacion estudiante - banner,2016-06-14 15:08:38,2016-06-14 15:08:38,2016-06-14 15:08:38,19019,58,0.0,0,1,15,6,193484.7833333,193484.7833333,908.6333333333333,2,{'lifecycle:transition': 'complete'},deviant
124301,Cancelar Solicitud,2016-06-07 04:52:59,2016-06-14 15:19:14,2016-06-14 15:20:48,19019,56,0.26537298387096775,0,4,15,6,193495.38333329998,10706.25,919.2333333333333,2,{'lifecycle:transition': 'complete'},deviant
125714,Radicar Solicitud Homologacion,2016-06-14 15:08:38,2016-06-14 16:04:36,2016-06-14 16:04:52,19019,58,0.10231854838709678,0,2,16,6,193540.74999996665,55.96666666666667,964.6,2,{'lifecycle:transition': 'complete'},deviant
125717,Traer informacion estudiante - banner,2016-06-14 16:07:07,2016-06-14 16:07:07,2016-06-14 16:07:07,19019,59,0.0,0,1,16,6,193543.26666663334,193543.26666663334,967.1166666666667,2,{'lifecycle:transition': 'complete'},deviant
125718,Traer informacion estudiante - banner,2016-06-14 16:08:40,2016-06-14 16:08:40,2016-06-14 16:08:40,19019,60,0.0,0,1,16,6,193544.81666663333,193544.81666663333,968.6666666666666,2,{'lifecycle:transition': 'complete'},deviant
125351,Cancelar Solicitud,2016-06-11 22:39:57,2016-06-14 16:25:06,2016-06-14 16:25:06,19019,51,0.26537298387096775,0,3,16,6,193561.24999996665,3945.15,985.1,2,{'lifecycle:transition': 'complete'},deviant
125717,Radicar Solicitud Homologacion,2016-06-14 16:07:07,2016-06-14 17:03:32,2016-06-14 17:05:39,19019,59,0.10231854838709678,0,2,17,6,193599.6833333,56.416666666666664,1023.5333333333333,2,{'lifecycle:transition': 'complete'},deviant
125718,Radicar Solicitud Homologacion,2016-06-14 16:08:40,2016-06-14 17:05:39,2016-06-14 17:05:44,19019,60,0.10231854838709678,0,2,17,6,193601.74999996665,56.93333333333333,1025.6,2,{'lifecycle:transition': 'complete'},deviant
125722,Traer informacion estudiante - banner,2016-06-14 19:37:59,2016-06-14 19:37:59,2016-06-14 19:37:59,19019,61,0.0,0,1,19,6,193754.13333329998,193754.13333329998,1177.9833333333333,2,{'lifecycle:transition': 'complete'},deviant
125722,Radicar Solicitud Homologacion,2016-06-14 19:37:59,2016-06-14 20:35:29,2016-06-14 20:59:29,19019,61,0.10231854838709678,0,2,20,6,193811.63333329998,57.5,1235.4833333333333,2,{'lifecycle:transition': 'complete'},deviant
125801,Traer informacion estudiante - banner,2016-06-15 06:42:18,2016-06-15 06:42:18,2016-06-15 06:42:18,19019,62,0.0,0,1,6,6,194418.44999996666,194418.44999996666,402.3,3,{'lifecycle:transition': 'complete'},deviant
125802,Traer informacion estudiante - banner,2016-06-15 06:55:45,2016-06-15 06:55:45,2016-06-15 06:55:45,19019,63,0.0,0,1,6,6,194431.89999996667,194431.89999996667,415.75,3,{'lifecycle:transition': 'complete'},deviant
125803,Traer informacion estudiante - banner,2016-06-15 07:14:03,2016-06-15 07:14:03,2016-06-15 07:14:03,19019,64,0.0,0,1,7,6,194450.19999996666,194450.19999996666,434.05,3,{'lifecycle:transition': 'complete'},deviant
125801,Radicar Solicitud Homologacion,2016-06-15 06:42:18,2016-06-15 07:43:22,2016-06-15 07:43:22,19019,62,0.10231854838709678,0,2,7,6,194479.51666663334,61.06666666666667,463.3666666666667,3,{'lifecycle:transition': 'complete'},deviant
125802,Radicar Solicitud Homologacion,2016-06-15 06:55:45,2016-06-15 07:55:12,2016-06-15 07:55:12,19019,63,0.10231854838709678,0,2,7,6,194491.34999996665,59.45,475.2,3,{'lifecycle:transition': 'complete'},deviant
125803,Radicar Solicitud Homologacion,2016-06-15 07:14:03,2016-06-15 08:11:55,2016-06-15 08:11:55,19019,64,0.10231854838709678,0,2,8,6,194508.06666663333,57.86666666666667,491.9166666666667,3,{'lifecycle:transition': 'complete'},deviant
125706,Validar solicitud,2016-06-14 13:10:34,2016-06-15 08:18:29,2016-06-15 08:58:56,241,57,0.24168346774193547,0,3,8,6,194514.63333329998,1148.2833333333333,498.48333333333335,3,{'lifecycle:transition': 'complete'},deviant
125809,Traer informacion estudiante - banner,2016-06-15 09:26:38,2016-06-15 09:26:38,2016-06-15 09:26:38,19019,65,0.0,0,1,9,6,194582.7833333,194582.7833333,566.6333333333333,3,{'lifecycle:transition': 'complete'},deviant
125809,Radicar Solicitud Homologacion,2016-06-15 09:26:38,2016-06-15 10:22:57,2016-06-15 10:23:35,19019,65,0.10231854838709678,0,2,10,6,194639.09999996665,56.31666666666667,622.95,3,{'lifecycle:transition': 'complete'},deviant
125801,Cancelar Solicitud,2016-06-15 07:43:22,2016-06-15 10:41:15,2016-06-15 10:50:53,19019,64,0.26537298387096775,0,3,10,6,194657.39999996667,177.88333333333333,641.25,3,{'lifecycle:transition': 'complete'},deviant
125802,Cancelar Solicitud,2016-06-15 07:55:12,2016-06-15 10:52:51,2016-06-15 11:02:30,19019,64,0.26537298387096775,0,3,10,6,194668.99999996665,177.65,652.85,3,{'lifecycle:transition': 'complete'},deviant
125811,Traer informacion estudiante - banner,2016-06-15 10:53:30,2016-06-15 11:02:30,2016-06-15 11:02:30,19019,66,0.0,0,1,10,6,194669.64999996667,194669.64999996667,653.5,3,{'lifecycle:transition': 'complete'},deviant
125803,Cancelar Solicitud,2016-06-15 08:11:55,2016-06-15 11:09:23,2016-06-15 11:19:02,19019,64,0.26537298387096775,0,3,11,6,194685.5333333,177.46666666666667,669.3833333333333,3,{'lifecycle:transition': 'complete'},deviant
125812,Traer informacion estudiante - banner,2016-06-15 11:20:41,2016-06-15 11:20:41,2016-06-15 11:20:41,19019,67,0.0,0,1,11,6,194696.8333333,194696.8333333,680.6833333333333,3,{'lifecycle:transition': 'complete'},deviant
125714,Validar solicitud,2016-06-14 16:04:52,2016-06-15 11:29:30,2016-06-15 11:29:53,6400,58,0.24168346774193547,0,3,11,6,194705.64999996667,1164.9,689.5,3,{'lifecycle:transition': 'complete'},deviant
125811,Radicar Solicitud Homologacion,2016-06-15 11:02:30,2016-06-15 11:55:16,2016-06-15 11:55:34,19019,66,0.10231854838709678,0,2,11,6,194731.41666663333,61.766666666666666,715.2666666666667,3,{'lifecycle:transition': 'complete'},deviant
125812,Radicar Solicitud Homologacion,2016-06-15 11:20:41,2016-06-15 12:14:00,2016-06-15 12:14:15,19019,67,0.10231854838709678,0,2,12,6,194750.14999996667,53.31666666666667,734.0,3,{'lifecycle:transition': 'complete'},deviant
125718,Validar solicitud,2016-06-14 17:05:44,2016-06-15 13:04:22,2016-06-15 13:11:03,6400,60,0.24168346774193547,0,3,13,6,194800.51666663334,1198.7666666666667,784.3666666666667,3,{'lifecycle:transition': 'complete'},deviant
125811,Validar solicitud,2016-06-15 11:55:34,2016-06-15 13:07:21,2016-06-15 13:14:11,677,67,0.24168346774193547,0,3,13,6,194803.49999996665,72.08333333333333,787.35,3,{'lifecycle:transition': 'complete'},deviant
125809,Cancelar Solicitud,2016-06-15 10:23:35,2016-06-15 13:19:35,2016-06-15 13:20:14,677,65,0.26537298387096775,0,3,13,6,194815.73333329998,176.63333333333333,799.5833333333334,3,{'lifecycle:transition': 'complete'},deviant
125811,Homologacion por grupo de cursos,2016-06-15 13:14:11,2016-06-15 13:53:14,2016-06-15 14:34:52,3445,67,0.5632560483870968,0,4,13,6,194849.38333329998,45.88333333333333,833.2333333333333,3,{'lifecycle:transition': 'complete'},deviant
125812,Cancelar Solicitud,2016-06-15 12:14:15,2016-06-15 15:07:33,2016-06-15 15:32:56,186,67,0.26537298387096775,0,3,15,6,194923.69999996666,173.55,907.55,3,{'lifecycle:transition': 'complete'},deviant
125706,Homologacion por grupo de cursos,2016-06-15 08:58:56,2016-06-15 23:57:27,2016-06-16 00:15:50,241,64,0.5632560483870968,0,4,23,6,195453.59999996665,938.9666666666667,1437.45,3,{'lifecycle:transition': 'complete'},deviant
125714,Homologacion por grupo de cursos,2016-06-15 11:29:53,2016-06-16 02:37:36,2016-06-16 02:52:46,19019,67,0.5632560483870968,0,4,2,6,195613.74999996665,908.1,157.6,4,{'lifecycle:transition': 'complete'},deviant
125718,Homologacion por grupo de cursos,2016-06-15 13:11:03,2016-06-16 04:15:45,2016-06-16 05:35:49,19019,67,0.5632560483870968,0,4,4,6,195711.89999996667,911.3833333333333,255.75,4,{'lifecycle:transition': 'complete'},deviant
125801,Notificacion estudiante cancelacion soli,2016-06-15 10:50:53,2016-06-16 08:27:29,2016-06-16 08:27:29,19019,65,0.0,0,4,8,6,195963.63333329998,1306.2333333333333,507.48333333333335,4,{'lifecycle:transition': 'complete'},deviant
125802,Notificacion estudiante cancelacion soli,2016-06-15 11:02:30,2016-06-16 08:44:39,2016-06-16 08:44:39,19019,66,0.0,1,4,8,6,195980.79999996666,1311.8,524.65,4,{'lifecycle:transition': 'complete'},deviant
125803,Notificacion estudiante cancelacion soli,2016-06-15 11:19:02,2016-06-16 09:10:29,2016-06-16 09:10:29,19019,66,0.0,0,4,9,6,196006.63333329998,1321.1,550.4833333333333,4,{'lifecycle:transition': 'complete'},deviant
125953,Traer informacion estudiante - banner,2016-06-16 09:54:36,2016-06-16 09:54:36,2016-06-16 09:54:36,19019,61,0.0,0,1,9,6,196050.74999996665,196050.74999996665,594.6,4,{'lifecycle:transition': 'complete'},deviant
125957,Traer informacion estudiante - banner,2016-06-16 10:10:46,2016-06-16 10:10:46,2016-06-16 10:10:46,19019,62,0.0,0,1,10,6,196066.91666663333,196066.91666663333,610.7666666666667,4,{'lifecycle:transition': 'complete'},deviant
125958,Traer informacion estudiante - banner,2016-06-16 10:18:36,2016-06-16 10:18:36,2016-06-16 10:18:36,19019,63,0.0,0,1,10,6,196074.74999996665,196074.74999996665,618.6,4,{'lifecycle:transition': 'complete'},deviant
125959,Traer informacion estudiante - banner,2016-06-16 10:42:05,2016-06-16 10:42:05,2016-06-16 10:42:05,19019,64,0.0,0,1,10,6,196098.23333329998,196098.23333329998,642.0833333333334,4,{'lifecycle:transition': 'complete'},deviant
125809,Notificacion estudiante cancelacion soli,2016-06-15 13:20:14,2016-06-16 11:18:19,2016-06-16 11:18:19,677,67,0.0,0,4,11,6,196134.46666663332,1318.7333333333333,678.3166666666667,4,{'lifecycle:transition': 'complete'},deviant
125962,Traer informacion estudiante - banner,2016-06-16 12:22:43,2016-06-16 12:22:43,2016-06-16 12:22:43,19019,64,0.0,0,1,12,6,196198.86666663332,196198.86666663332,742.7166666666667,4,{'lifecycle:transition': 'complete'},deviant
125651,Notificacion estudiante cancelacion soli,2016-06-14 03:06:51,2016-06-16 13:51:14,2016-06-16 13:51:14,1,57,0.0,0,3,13,6,196287.38333329998,3524.383333333333,831.2333333333333,4,{'lifecycle:transition': 'complete'},deviant
125812,Notificacion estudiante cancelacion soli,2016-06-15 15:32:56,2016-06-16 13:55:38,2016-06-16 13:55:38,186,66,0.0,0,4,13,6,196291.7833333,1368.0833333333333,835.6333333333333,4,{'lifecycle:transition': 'complete'},deviant
125569,Notificacion estudiante cancelacion soli,2016-06-14 00:05:56,2016-06-16 14:24:17,2016-06-16 14:24:17,19019,56,0.0,0,5,14,6,196320.4333333,3738.35,864.2833333333333,4,{'lifecycle:transition': 'complete'},deviant
125958,Radicar Solicitud Homologacion,2016-06-16 10:18:36,2016-06-16 19:08:07,2016-06-16 19:08:15,19019,63,0.10231854838709678,0,2,19,6,196604.26666663334,529.5166666666667,1148.1166666666666,4,{'lifecycle:transition': 'complete'},deviant
125953,Radicar Solicitud Homologacion,2016-06-16 09:54:36,2016-06-16 19:13:23,2016-06-16 19:13:31,19019,61,0.10231854838709678,0,2,19,6,196609.5333333,558.7833333333333,1153.3833333333334,4,{'lifecycle:transition': 'complete'},deviant
125957,Radicar Solicitud Homologacion,2016-06-16 10:10:46,2016-06-16 19:14:47,2016-06-16 19:14:52,19019,62,0.10231854838709678,0,2,19,6,196610.9333333,544.0166666666667,1154.7833333333333,4,{'lifecycle:transition': 'complete'},deviant
125959,Radicar Solicitud Homologacion,2016-06-16 10:42:05,2016-06-16 19:17:22,2016-06-16 19:17:30,19019,64,0.10231854838709678,0,2,19,6,196613.51666663334,515.2833333333333,1157.3666666666666,4,{'lifecycle:transition': 'complete'},deviant
125962,Radicar Solicitud Homologacion,2016-06-16 12:22:43,2016-06-16 20:58:00,2016-06-16 21:10:37,19019,64,0.10231854838709678,0,2,20,6,196714.14999996667,515.2833333333333,1258.0,4,{'lifecycle:transition': 'complete'},deviant
125703,Cancelar Solicitud,2016-06-14 11:38:09,2016-06-16 21:35:11,2016-06-16 21:35:25,19019,56,0.26537298387096775,0,3,21,6,196751.3333333,3507.8166666666666,1295.1833333333334,4,{'lifecycle:transition': 'complete'},deviant
124651,Notificacion estudiante cancelacion soli,2016-06-09 19:29:21,2016-06-17 01:51:13,2016-06-17 01:51:13,294,64,0.0,0,4,1,6,197007.36666663332,10565.083333333334,111.21666666666667,5,{'lifecycle:transition': 'complete'},deviant
124702,Notificacion estudiante cancelacion soli,2016-06-09 22:10:13,2016-06-17 04:53:27,2016-06-17 04:53:27,19019,62,0.0,0,4,4,6,197189.59999996665,10487.483333333334,293.45,5,{'lifecycle:transition': 'complete'},deviant
125717,Cancelar Solicitud,2016-06-14 17:05:39,2016-06-17 04:55:37,2016-06-17 05:05:59,19019,60,0.26537298387096775,1,3,4,6,197191.76666663334,3592.0833333333335,295.6166666666667,5,{'lifecycle:transition': 'complete'},deviant
124703,Notificacion estudiante cancelacion soli,2016-06-09 22:57:37,2016-06-17 06:05:47,2016-06-17 06:05:47,19019,62,0.0,0,4,6,6,197261.9333333,10508.283333333333,365.78333333333336,5,{'lifecycle:transition': 'complete'},deviant
125722,Cancelar Solicitud,2016-06-14 20:59:29,2016-06-17 10:03:14,2016-06-17 10:15:38,241,61,0.26537298387096775,0,3,10,6,197499.38333329998,3687.75,603.2333333333333,5,{'lifecycle:transition': 'complete'},deviant
125959,Validar solicitud,2016-06-16 19:17:30,2016-06-17 10:32:43,2016-06-17 10:34:52,22404,61,0.24168346774193547,0,3,10,6,197528.86666663332,915.35,632.7166666666667,5,{'lifecycle:transition': 'complete'},deviant
124704,Notificacion estudiante cancelacion soli,2016-06-10 00:18:11,2016-06-17 11:18:17,2016-06-17 11:18:17,19019,62,0.0,0,4,11,6,197574.4333333,10741.816666666668,678.2833333333333,5,{'lifecycle:transition': 'complete'},deviant
124572,Notificacion estudiante cancelacion soli,2016-06-10 04:06:52,2016-06-17 14:26:57,2016-06-17 14:26:57,19019,62,0.0,0,4,14,6,197763.09999996665,10700.15,866.95,5,{'lifecycle:transition': 'complete'},deviant
125958,Cancelar Solicitud,2016-06-16 19:08:15,2016-06-17 15:06:59,2016-06-17 15:07:18,19019,61,0.26537298387096775,0,3,15,6,197803.13333329998,1198.8666666666666,906.9833333333333,5,{'lifecycle:transition': 'complete'},deviant
124564,Notificacion estudiante cancelacion soli,2016-06-10 04:14:17,2016-06-17 15:36:55,2016-06-17 15:36:55,241,62,0.0,0,4,15,6,197833.06666663333,10833.55,936.9166666666666,5,{'lifecycle:transition': 'complete'},deviant
125957,Cancelar Solicitud,2016-06-16 19:14:52,2016-06-17 15:37:59,2016-06-17 15:38:28,19019,61,0.26537298387096775,0,3,15,6,197834.13333329998,1223.2,937.9833333333333,5,{'lifecycle:transition': 'complete'},deviant
125953,Cancelar Solicitud,2016-06-16 19:13:31,2016-06-17 16:01:30,2016-06-17 16:02:11,19019,61,0.26537298387096775,0,3,16,6,197857.64999996667,1248.1166666666666,961.5,5,{'lifecycle:transition': 'complete'},deviant
125962,Cancelar Solicitud,2016-06-16 21:10:37,2016-06-17 16:45:27,2016-06-17 16:45:30,22475,61,0.26537298387096775,0,3,16,6,197901.59999996665,1187.45,1005.45,5,{'lifecycle:transition': 'complete'},deviant
125959,Homologacion por grupo de cursos,2016-06-17 10:34:52,2016-06-17 21:54:14,2016-06-17 22:48:10,22404,58,0.5632560483870968,0,4,21,6,198210.38333329998,681.5166666666667,1314.2333333333333,5,{'lifecycle:transition': 'complete'},deviant
126151,Validar solicitud,2016-06-19 10:33:45,2016-06-19 10:33:45,2016-06-19 10:33:45,6400,55,0.24168346774193547,0,1,10,6,200409.89999996667,200409.89999996667,633.75,7,{'lifecycle:transition': 'complete'},deviant
126201,Traer informacion estudiante - banner,2016-06-19 10:42:13,2016-06-19 10:42:13,2016-06-19 10:42:13,19019,56,0.0,0,1,10,6,200418.36666663332,200418.36666663332,642.2166666666667,7,{'lifecycle:transition': 'complete'},deviant
126151,Cancelar Solicitud,2016-06-19 10:33:45,2016-06-19 12:26:35,2016-06-19 12:28:30,6400,55,0.26537298387096775,0,2,12,6,200522.73333329998,112.83333333333333,746.5833333333334,7,{'lifecycle:transition': 'complete'},deviant
126201,Radicar Solicitud Homologacion,2016-06-19 10:42:13,2016-06-19 12:52:44,2016-06-19 13:32:44,19019,56,0.10231854838709678,0,2,12,6,200548.88333329998,130.51666666666668,772.7333333333333,7,{'lifecycle:transition': 'complete'},deviant
125304,Notificacion estudiante cancelacion soli,2016-06-14 12:41:59,2016-06-19 19:03:38,2016-06-19 19:03:38,7080,57,0.0,0,4,19,6,200919.7833333,7587.683333333333,1143.6333333333334,7,{'lifecycle:transition': 'complete'},deviant
125351,Notificacion estudiante cancelacion soli,2016-06-14 16:25:06,2016-06-19 22:11:29,2016-06-19 22:11:29,19019,60,0.0,0,4,22,6,201107.63333329998,7546.383333333333,1331.4833333333333,7,{'lifecycle:transition': 'complete'},deviant
125958,Notificacion estudiante cancelacion soli,2016-06-17 15:07:18,2016-06-19 22:22:42,2016-06-19 22:22:42,19019,56,0.0,0,4,22,6,201118.84999996665,3315.7166666666667,1342.7,7,{'lifecycle:transition': 'complete'},deviant
125957,Notificacion estudiante cancelacion soli,2016-06-17 15:38:28,2016-06-19 23:30:08,2016-06-19 23:30:08,19019,55,0.0,0,4,23,6,201186.2833333,3352.15,1410.1333333333334,7,{'lifecycle:transition': 'complete'},deviant
125962,Notificacion estudiante cancelacion soli,2016-06-17 16:45:30,2016-06-20 00:03:55,2016-06-20 00:03:55,22475,55,0.0,0,4,0,6,201220.06666663333,3318.4666666666667,3.9166666666666665,1,{'lifecycle:transition': 'complete'},deviant
125953,Notificacion estudiante cancelacion soli,2016-06-17 16:02:11,2016-06-20 00:11:12,2016-06-20 00:11:12,19019,55,0.0,0,4,0,6,201227.34999996665,3369.7,11.2,1,{'lifecycle:transition': 'complete'},deviant
126451,Traer informacion estudiante - banner,2016-06-20 08:27:49,2016-06-20 08:27:49,2016-06-20 08:27:49,19019,51,0.0,0,1,8,6,201723.96666663332,201723.96666663332,507.81666666666666,1,{'lifecycle:transition': 'complete'},deviant
126451,Radicar Solicitud Homologacion,2016-06-20 08:27:49,2016-06-20 09:23:07,2016-06-20 09:26:40,19019,51,0.10231854838709678,0,2,9,6,201779.26666663334,55.3,563.1166666666667,1,{'lifecycle:transition': 'complete'},deviant
126504,Traer informacion estudiante - banner,2016-06-20 11:48:50,2016-06-20 11:48:50,2016-06-20 11:48:50,19019,52,0.0,0,1,11,6,201924.98333329998,201924.98333329998,708.8333333333334,1,{'lifecycle:transition': 'complete'},deviant
126451,Cancelar Solicitud,2016-06-20 09:26:40,2016-06-20 11:54:07,2016-06-20 12:10:29,18929,51,0.26537298387096775,0,3,11,6,201930.26666663334,151.0,714.1166666666667,1,{'lifecycle:transition': 'complete'},deviant
126506,Traer informacion estudiante - banner,2016-06-20 12:18:52,2016-06-20 12:18:52,2016-06-20 12:18:52,19019,53,0.0,0,1,12,6,201955.01666663334,201955.01666663334,738.8666666666667,1,{'lifecycle:transition': 'complete'},deviant
126504,Radicar Solicitud Homologacion,2016-06-20 11:48:50,2016-06-20 12:43:36,2016-06-20 13:04:47,19019,52,0.10231854838709678,0,2,12,6,201979.74999996665,54.766666666666666,763.6,1,{'lifecycle:transition': 'complete'},deviant
126506,Radicar Solicitud Homologacion,2016-06-20 12:18:52,2016-06-20 13:13:07,2016-06-20 13:21:15,19019,53,0.10231854838709678,0,2,13,6,202009.26666663334,54.25,793.1166666666667,1,{'lifecycle:transition': 'complete'},deviant
126457,Traer informacion estudiante - banner,2016-06-20 13:50:48,2016-06-20 13:50:48,2016-06-20 13:50:48,19019,54,0.0,0,1,13,6,202046.94999996666,202046.94999996666,830.8,1,{'lifecycle:transition': 'complete'},deviant
126504,Validar solicitud,2016-06-20 13:04:47,2016-06-20 14:30:56,2016-06-20 14:43:14,186,53,0.24168346774193547,0,3,14,6,202087.0833333,107.33333333333333,870.9333333333333,1,{'lifecycle:transition': 'complete'},deviant
126513,Traer informacion estudiante - banner,2016-06-20 15:00:16,2016-06-20 15:00:16,2016-06-20 15:00:16,2512,55,0.0,0,1,15,6,202116.41666663333,202116.41666663333,900.2666666666667,1,{'lifecycle:transition': 'complete'},deviant
126457,Radicar Solicitud Homologacion,2016-06-20 13:50:48,2016-06-20 14:44:33,2016-06-20 15:11:43,19019,54,0.10231854838709678,0,2,14,6,202100.69999996666,53.75,884.55,1,{'lifecycle:transition': 'complete'},deviant
