caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,event_nr,hour,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
419,Settle Conditions With Supplier,2011-02-14 07:34:50,2011-02-23 10:49:38,2011-02-23 15:24:38,Magdalena Predutta,317,0.8897808840196448,98,9,5,2,65121.23333333333,1306.4,321.23333333333335,2,{'lifecycle:transition': 'complete'},deviant
519,Settle Conditions With Supplier,2011-02-20 01:13:59,2011-02-23 07:59:47,2011-02-23 15:34:47,Karel de Groot,280,0.8897808840196448,52,9,16,2,72977.58333333333,903.6,977.5833333333334,7,{'lifecycle:transition': 'complete'},deviant
458,Choose best option,2011-02-23 13:54:29,2011-02-23 15:45:25,2011-02-23 15:45:25,Anna Kaufmann,263,0.0,0,9,15,2,77265.41666666667,136.93333333333334,945.4166666666666,3,{'lifecycle:transition': 'complete'},deviant
1179,Send Request for Quotation to Supplier,2011-02-15 01:53:03,2011-02-23 15:24:38,2011-02-23 16:00:38,Magdalena Predutta,313,0.07225160559123536,100,7,9,2,65366.4,8262.733333333334,566.4,2,{'lifecycle:transition': 'complete'},regular
307,Settle Conditions With Supplier,2011-02-19 16:21:53,2011-02-23 11:51:55,2011-02-23 16:00:55,Francois de Perrier,280,0.8897808840196448,53,10,16,2,71541.9,0.016666666666666666,981.9,6,{'lifecycle:transition': 'complete'},deviant
1212,Analyze Request for Quotation,2011-02-20 17:43:29,2011-02-23 15:34:47,2011-02-23 16:04:47,Karel de Groot,275,0.1774650547789951,49,8,17,2,73063.5,16.016666666666666,1063.5,7,{'lifecycle:transition': 'complete'},deviant
1212,Amend Request for Quotation,2011-02-23 16:04:47,2011-02-23 16:04:48,2011-02-23 16:10:48,Alberto Duport,263,0.057329051756705704,0,9,16,2,77284.8,4221.3,964.8,3,{'lifecycle:transition': 'complete'},deviant
291,Deliver Goods Services,2011-02-17 17:17:35,2011-02-22 16:27:22,2011-02-23 16:14:22,Carmen Finacse,297,2.7682281828485076,11,12,17,2,68717.6,1246.8,1037.6,4,{'lifecycle:transition': 'complete'},regular
1358,Analyze Request for Quotation,2011-02-20 04:19:56,2011-02-23 16:00:55,2011-02-23 16:14:55,Francois de Perrier,280,0.1774650547789951,48,8,4,2,72259.95,7.016666666666667,259.95,7,{'lifecycle:transition': 'complete'},deviant
413,Create Purchase Order,2011-02-20 04:48:14,2011-02-23 16:14:55,2011-02-23 16:24:55,Francois de Perrier,279,0.048073290517567056,47,10,4,2,72288.25,6914.2,288.25,7,{'lifecycle:transition': 'complete'},deviant
1308,Analyze Request for Quotation,2011-02-20 09:07:56,2011-02-23 16:04:47,2011-02-23 16:28:47,Karel de Groot,276,0.1774650547789951,50,7,19,2,73166.48333333334,635.55,1166.4833333333333,7,{'lifecycle:transition': 'complete'},deviant
1358,Amend Request for Quotation,2011-02-23 16:14:55,2011-02-23 16:14:56,2011-02-23 16:28:56,Fjodor Kowalski,263,0.057329051756705704,0,9,16,2,77294.93333333333,5034.983333333334,974.9333333333333,3,{'lifecycle:transition': 'complete'},deviant
1308,Amend Request for Quotation,2011-02-23 16:28:47,2011-02-23 16:28:48,2011-02-23 16:34:48,Elvira Lores,263,0.057329051756705704,0,8,16,2,77308.8,4142.316666666667,988.8,3,{'lifecycle:transition': 'complete'},deviant
413,Confirm Purchase Order,2011-02-23 16:24:55,2011-02-23 16:24:56,2011-02-23 16:35:56,Sean Manney,263,0.06752927842840951,0,11,16,2,77304.93333333333,5016.683333333333,984.9333333333333,3,{'lifecycle:transition': 'complete'},deviant
281,Create Purchase Order,2011-02-20 04:54:28,2011-02-23 16:24:55,2011-02-23 16:36:55,Francois de Perrier,278,0.048073290517567056,48,13,9,2,72589.93333333333,12880.55,589.9333333333333,7,{'lifecycle:transition': 'complete'},deviant
363,Deliver Goods Services,2011-02-22 02:00:35,2011-02-22 02:00:36,2011-02-23 16:48:36,Karen Clarens,270,2.7682281828485076,0,11,2,2,75000.6,588.35,120.6,2,{'lifecycle:transition': 'complete'},deviant
1366,Send Request for Quotation to Supplier,2011-02-20 05:16:55,2011-02-23 16:36:55,2011-02-23 17:00:55,Francois de Perrier,278,0.07225160559123536,48,7,16,2,72999.35,10374.15,999.35,7,{'lifecycle:transition': 'complete'},deviant
282,Approve Purchase Order for payment,2011-02-20 18:23:58,2011-02-23 17:00:55,2011-02-23 17:01:55,Francois de Perrier,274,0.030978466188137516,41,15,18,2,73103.98333333334,1.0166666666666666,1103.9833333333333,7,{'lifecycle:transition': 'complete'},deviant
431,Confirm Purchase Order,2011-02-22 16:10:14,2011-02-23 16:48:36,2011-02-23 17:13:36,Karen Clarens,267,0.06752927842840951,0,10,16,2,75850.25,4799.083333333333,970.25,2,{'lifecycle:transition': 'complete'},deviant
401,Analyze Request for Quotation,2011-02-20 20:08:34,2011-02-23 17:01:55,2011-02-23 17:15:55,Francois de Perrier,274,0.1774650547789951,42,14,20,2,73208.58333333333,9.016666666666667,1208.5833333333333,7,{'lifecycle:transition': 'complete'},deviant
401,Amend Request for Quotation,2011-02-23 17:15:55,2011-02-23 17:15:56,2011-02-23 17:26:56,Christian Francois,263,0.057329051756705704,0,15,17,2,77355.93333333333,4147.35,1035.9333333333334,3,{'lifecycle:transition': 'complete'},deviant
1141,Analyze Request for Quotation,2011-02-20 20:40:15,2011-02-23 17:15:55,2011-02-23 17:37:55,Francois de Perrier,274,0.1774650547789951,43,9,20,2,73240.26666666666,5.016666666666667,1240.2666666666667,7,{'lifecycle:transition': 'complete'},deviant
1300,Analyze Request for Quotation,2011-02-20 16:08:15,2011-02-23 17:37:55,2011-02-23 18:05:55,Francois de Perrier,275,0.1774650547789951,40,7,20,2,73252.0,290.75,1252.0,7,{'lifecycle:transition': 'complete'},deviant
1300,Amend Request for Quotation,2011-02-23 18:05:55,2011-02-23 18:05:56,2011-02-23 18:15:56,Alberto Duport,263,0.057329051756705704,0,8,18,2,77405.93333333333,4153.933333333333,1085.9333333333334,3,{'lifecycle:transition': 'complete'},deviant
363,Release Purchase Order,2011-02-23 16:48:36,2011-02-23 19:04:51,2011-02-23 19:05:51,Anne Olwada,263,0.032489610880241784,0,12,19,2,77464.85,2464.25,1144.85,3,{'lifecycle:transition': 'complete'},deviant
291,Release Purchase Order,2011-02-23 16:14:22,2011-02-23 19:53:43,2011-02-23 19:54:43,Kim Passa,263,0.032489610880241784,0,13,19,2,77513.71666666666,8796.116666666667,1193.7166666666667,3,{'lifecycle:transition': 'complete'},regular
497,Settle Conditions With Supplier,2011-02-15 04:07:23,2011-02-23 16:00:38,2011-02-23 20:12:38,Magdalena Predutta,312,0.8897808840196448,103,9,13,2,65616.86666666667,569.4833333333333,816.8666666666667,2,{'lifecycle:transition': 'complete'},deviant
182,Create Purchase Order,2011-02-15 15:09:47,2011-02-23 20:12:38,2011-02-23 20:22:38,Magdalena Predutta,311,0.048073290517567056,104,16,15,2,65709.8,9644.7,909.8,2,{'lifecycle:transition': 'complete'},regular
1439,Create Quotation comparison Map,2011-02-20 19:31:14,2011-02-23 16:28:47,2011-02-23 20:35:47,Karel de Groot,274,0.4004533434076313,49,6,19,2,73171.25,5695.916666666667,1171.25,7,{'lifecycle:transition': 'complete'},deviant
1394,Analyze Request for Quotation,2011-02-15 15:49:48,2011-02-23 20:22:38,2011-02-23 20:54:38,Magdalena Predutta,310,0.1774650547789951,105,5,15,2,65749.81666666667,15.016666666666667,949.8166666666667,2,{'lifecycle:transition': 'complete'},deviant
1394,Amend Request for Quotation,2011-02-23 20:54:38,2011-02-23 20:54:39,2011-02-23 21:07:39,Penn Osterwalder,263,0.057329051756705704,0,6,20,2,77574.65,11824.833333333334,1254.65,3,{'lifecycle:transition': 'complete'},deviant
1420,Analyze Request for Quotation,2011-02-15 16:20:48,2011-02-23 20:54:38,2011-02-23 21:17:38,Magdalena Predutta,310,0.1774650547789951,106,6,16,2,65780.81666666667,15.016666666666667,980.8166666666667,2,{'lifecycle:transition': 'complete'},deviant
1042,Analyze Request for Quotation,2011-02-16 04:35:16,2011-02-23 21:17:38,2011-02-23 21:52:38,Magdalena Predutta,310,0.1774650547789951,103,8,4,2,66515.28333333334,7.016666666666667,275.28333333333336,3,{'lifecycle:transition': 'complete'},regular
296,Create Purchase Order,2011-02-16 09:53:15,2011-02-23 21:52:38,2011-02-23 21:58:38,Magdalena Predutta,308,0.048073290517567056,103,10,9,2,66833.26666666666,11827.0,593.2666666666667,3,{'lifecycle:transition': 'complete'},regular
207,Approve Purchase Order for payment,2011-02-16 10:07:43,2011-02-23 21:58:38,2011-02-23 21:59:38,Magdalena Predutta,307,0.030978466188137516,103,14,10,2,66847.73333333334,1.0166666666666666,607.7333333333333,3,{'lifecycle:transition': 'complete'},deviant
1042,Amend Request for Quotation,2011-02-23 21:52:38,2011-02-23 21:52:39,2011-02-23 22:00:39,Anne Olwada,263,0.057329051756705704,0,9,21,2,77632.65,11117.366666666667,1312.65,3,{'lifecycle:transition': 'complete'},regular
1422,Create Quotation comparison Map,2011-02-21 00:03:55,2011-02-23 20:35:47,2011-02-23 22:53:47,Karel de Groot,273,0.4004533434076313,41,6,0,2,73443.93333333333,6710.116666666667,3.933333333333333,1,{'lifecycle:transition': 'complete'},deviant
515,Analyze Request for Quotation,2011-02-21 03:05:45,2011-02-23 22:53:47,2011-02-23 23:23:47,Karel de Groot,273,0.1774650547789951,36,12,3,2,73625.76666666666,18.016666666666666,185.76666666666668,1,{'lifecycle:transition': 'complete'},deviant
270,Deliver Goods Services,2011-02-19 12:27:35,2011-02-22 11:24:31,2011-02-23 23:27:31,Esmeralda Clay,281,2.7682281828485076,3,11,23,2,71996.81666666667,1095.55,1436.8166666666666,6,{'lifecycle:transition': 'complete'},deviant
226,Send Invoice,2011-02-20 04:20:55,2011-02-23 23:27:31,2011-02-23 23:27:31,Esmeralda Clay,280,0.0,5,15,4,2,72260.93333333333,10710.65,260.93333333333334,7,{'lifecycle:transition': 'complete'},deviant
1090,Create Quotation comparison Map,2011-02-16 10:44:47,2011-02-23 21:59:38,2011-02-23 23:27:38,Magdalena Predutta,307,0.4004533434076313,102,5,10,2,66884.8,8560.05,644.8,3,{'lifecycle:transition': 'complete'},deviant
226,Release Supplier's Invoice,2011-02-23 23:27:31,2011-02-23 23:27:32,2011-02-23 23:29:32,Karalda Nimwada,263,0.04127313940309785,0,16,23,2,77727.53333333334,5466.6,1407.5333333333333,3,{'lifecycle:transition': 'complete'},deviant
226,Authorize Supplier's Invoice payment,2011-02-23 23:29:32,2011-02-23 23:29:33,2011-02-23 23:29:33,Karalda Nimwada,263,0.0,0,17,23,2,77729.55,2.0166666666666666,1409.55,3,{'lifecycle:transition': 'complete'},deviant
1090,Analyze Quotation Comparison Map,2011-02-23 23:27:38,2011-02-23 23:27:39,2011-02-23 23:34:39,Clement Duchot,263,0.0646014355874575,0,6,23,2,77727.65,10842.85,1407.65,3,{'lifecycle:transition': 'complete'},deviant
1090,Choose best option,2011-02-23 23:34:39,2011-02-23 23:34:40,2011-02-23 23:34:40,Kim Passa,263,0.0,0,7,23,2,77734.66666666667,7.016666666666667,1414.6666666666667,3,{'lifecycle:transition': 'complete'},deviant
434,Create Purchase Order,2011-02-20 23:22:55,2011-02-23 23:23:47,2011-02-23 23:35:47,Karel de Groot,274,0.048073290517567056,42,9,3,2,73679.9,8777.35,239.9,1,{'lifecycle:transition': 'complete'},regular
226,Pay Invoice,2011-02-23 23:29:33,2011-02-23 23:29:34,2011-02-23 23:36:34,Pedro Alvares,263,0.055817907064601435,0,18,23,2,77729.56666666667,0.016666666666666666,1409.5666666666666,3,{'lifecycle:transition': 'complete'},deviant
1417,Analyze Request for Quotation,2011-02-16 19:33:08,2011-02-23 23:27:38,2011-02-23 23:47:38,Magdalena Predutta,304,0.1774650547789951,100,5,19,2,67413.15,10.016666666666667,1173.15,3,{'lifecycle:transition': 'complete'},deviant
1018,Analyze Request for Quotation,2011-02-16 21:50:18,2011-02-23 23:47:38,2011-02-24 00:22:38,Magdalena Predutta,302,0.1774650547789951,99,9,21,2,67550.31666666667,16.016666666666666,1310.3166666666666,3,{'lifecycle:transition': 'complete'},deviant
1_CF,Analyze Request for Quotation,2011-02-17 02:39:01,2011-02-24 00:22:38,2011-02-24 00:42:08,Magdalena Predutta,301,0.1774650547789951,98,10,2,2,67839.03333333334,23.316666666666666,159.03333333333333,4,{'lifecycle:transition': 'complete'},deviant
263,Approve Purchase Order for payment,2011-02-17 02:55:54,2011-02-24 00:42:08,2011-02-24 00:43:08,Magdalena Predutta,301,0.030978466188137516,99,14,2,2,67855.91666666667,1.0166666666666666,175.91666666666666,4,{'lifecycle:transition': 'complete'},deviant
1439,Analyze Quotation Comparison Map,2011-02-23 20:35:47,2011-02-24 00:33:52,2011-02-24 00:56:52,Anna Kaufmann,263,0.0646014355874575,0,7,0,2,77793.86666666667,4622.616666666667,33.86666666666667,4,{'lifecycle:transition': 'complete'},deviant
270,Release Purchase Order,2011-02-23 23:27:31,2011-02-24 01:08:28,2011-02-24 01:09:28,Christian Francois,263,0.032489610880241784,0,12,1,2,77828.46666666666,5831.65,68.46666666666667,4,{'lifecycle:transition': 'complete'},deviant
269,Settle Dispute With Supplier,2011-02-20 20:03:46,2011-02-23 18:05:55,2011-02-24 02:22:55,Francois de Perrier,274,0.06582924064979222,42,14,21,2,73273.06666666667,70.3,1273.0666666666666,7,{'lifecycle:transition': 'complete'},regular
1422,Analyze Quotation Comparison Map,2011-02-23 22:53:47,2011-02-24 01:58:27,2011-02-24 02:26:27,Esmana Liubiata,263,0.0646014355874575,0,7,1,2,77878.45,4434.516666666666,118.45,4,{'lifecycle:transition': 'complete'},deviant
515,Amend Request for Quotation,2011-02-23 23:23:47,2011-02-24 02:17:53,2011-02-24 02:28:53,Clement Duchot,263,0.057329051756705704,0,13,2,2,77897.88333333333,4272.116666666667,137.88333333333333,4,{'lifecycle:transition': 'complete'},deviant
223,Analyze Request for Quotation,2011-02-21 01:37:19,2011-02-24 02:22:55,2011-02-24 02:39:55,Francois de Perrier,273,0.1774650547789951,40,17,1,2,73537.33333333333,20.433333333333334,97.33333333333333,1,{'lifecycle:transition': 'complete'},deviant
223,Amend Request for Quotation,2011-02-24 02:39:55,2011-02-24 03:07:19,2011-02-24 03:21:19,Nico Ojenbeer,261,0.057329051756705704,0,18,3,2,77947.31666666667,4409.983333333334,187.31666666666666,4,{'lifecycle:transition': 'complete'},deviant
1592,Create Quotation comparison Map,2011-02-21 13:12:55,2011-02-23 23:35:47,2011-02-24 05:15:47,Karel de Groot,272,0.4004533434076313,36,6,13,2,74232.93333333333,4637.933333333333,792.9333333333333,1,{'lifecycle:transition': 'complete'},deviant
1476,Create Quotation comparison Map,2011-02-21 03:37:55,2011-02-24 02:39:55,2011-02-24 05:17:55,Francois de Perrier,273,0.4004533434076313,40,5,3,2,73657.93333333333,6668.55,217.93333333333334,1,{'lifecycle:transition': 'complete'},deviant
1178,Analyze Request for Quotation,2011-02-21 13:38:56,2011-02-24 05:15:47,2011-02-24 05:35:47,Karel de Groot,272,0.1774650547789951,37,10,13,2,74258.95,7.016666666666667,818.95,1,{'lifecycle:transition': 'complete'},regular
1476,Analyze Quotation Comparison Map,2011-02-24 05:17:55,2011-02-24 05:17:56,2011-02-24 05:41:56,Christian Francois,261,0.0646014355874575,0,6,5,2,78077.93333333333,4420.0,317.93333333333334,4,{'lifecycle:transition': 'complete'},deviant
361,Analyze Request for Quotation,2011-02-21 03:45:25,2011-02-24 05:17:55,2011-02-24 05:46:55,Francois de Perrier,273,0.1774650547789951,39,16,3,2,73665.43333333333,8.016666666666667,225.43333333333334,1,{'lifecycle:transition': 'complete'},deviant
236,Approve Purchase Order for payment,2011-02-21 12:03:37,2011-02-24 05:46:55,2011-02-24 05:47:55,Francois de Perrier,272,0.030978466188137516,35,15,12,2,74163.63333333333,1.0166666666666666,723.6333333333333,1,{'lifecycle:transition': 'complete'},regular
1116,Send Request for Quotation to Supplier,2011-02-21 17:32:14,2011-02-24 05:35:47,2011-02-24 06:05:47,Karel de Groot,271,0.07225160559123536,33,10,17,2,74492.25,4672.916666666667,1052.25,1,{'lifecycle:transition': 'complete'},regular
1759,Analyze Request for Quotation,2011-02-21 18:00:56,2011-02-24 06:05:47,2011-02-24 06:41:47,Karel de Groot,271,0.1774650547789951,33,5,18,2,74520.95,9.016666666666667,1080.95,1,{'lifecycle:transition': 'complete'},deviant
1052,Analyze Request for Quotation,2011-02-21 20:31:39,2011-02-24 06:41:47,2011-02-24 06:55:47,Karel de Groot,271,0.1774650547789951,34,11,20,2,74671.66666666667,7.016666666666667,1231.6666666666667,1,{'lifecycle:transition': 'complete'},regular
1048,Analyze Request for Quotation,2011-02-22 01:50:08,2011-02-24 06:55:47,2011-02-24 07:28:47,Karel de Groot,270,0.1774650547789951,35,10,1,2,74990.15,12.016666666666667,110.15,2,{'lifecycle:transition': 'complete'},deviant
549,Create Purchase Order,2011-02-22 08:02:14,2011-02-24 07:28:47,2011-02-24 07:37:47,Karel de Groot,268,0.048073290517567056,36,10,8,2,75362.25,5536.216666666666,482.25,2,{'lifecycle:transition': 'complete'},deviant
492,Create Purchase Order,2011-02-22 15:21:14,2011-02-24 07:37:47,2011-02-24 07:46:47,Karel de Groot,268,0.048073290517567056,34,12,15,2,75801.25,5257.266666666666,921.25,2,{'lifecycle:transition': 'complete'},regular
381,Deliver Goods Services,2011-02-20 09:22:56,2011-02-23 23:27:31,2011-02-24 07:56:31,Esmeralda Clay,276,2.7682281828485076,6,11,9,2,72562.95,21.016666666666666,562.95,7,{'lifecycle:transition': 'complete'},deviant
1048,Amend Request for Quotation,2011-02-24 07:28:47,2011-02-24 08:09:29,2011-02-24 08:16:29,Penn Osterwalder,260,0.057329051756705704,0,11,8,2,78249.48333333334,3259.3333333333335,489.48333333333335,4,{'lifecycle:transition': 'complete'},deviant
269,Release Purchase Order,2011-02-24 02:22:55,2011-02-24 08:25:30,2011-02-24 08:26:30,Penn Osterwalder,261,0.032489610880241784,0,15,8,2,78265.5,4992.433333333333,505.5,4,{'lifecycle:transition': 'complete'},regular
1439,Choose best option,2011-02-24 00:56:52,2011-02-24 08:51:23,2011-02-24 08:51:23,Penn Osterwalder,261,0.0,0,8,8,2,78291.38333333333,497.51666666666665,531.3833333333333,4,{'lifecycle:transition': 'complete'},deviant
1422,Choose best option,2011-02-24 02:26:27,2011-02-24 09:30:49,2011-02-24 09:30:49,Esmana Liubiata,261,0.0,0,8,9,2,78330.81666666667,452.3666666666667,570.8166666666667,4,{'lifecycle:transition': 'complete'},deviant
1178,Amend Request for Quotation,2011-02-24 05:35:47,2011-02-24 09:28:40,2011-02-24 09:35:40,Immanuel Karagianni,261,0.057329051756705704,0,11,9,2,78328.66666666667,4069.7166666666667,568.6666666666666,4,{'lifecycle:transition': 'complete'},regular
361,Amend Request for Quotation,2011-02-24 05:46:55,2011-02-24 09:36:51,2011-02-24 09:41:51,Alberto Duport,261,0.057329051756705704,0,17,9,2,78336.85,4671.416666666667,576.85,4,{'lifecycle:transition': 'complete'},deviant
1592,Analyze Quotation Comparison Map,2011-02-24 05:15:47,2011-02-24 09:39:58,2011-02-24 09:47:58,Christian Francois,261,0.0646014355874575,0,7,9,2,78339.96666666666,4107.033333333334,579.9666666666667,4,{'lifecycle:transition': 'complete'},deviant
259,Deliver Goods Services,2011-02-22 16:27:22,2011-02-23 17:13:36,2011-02-24 09:49:36,Karen Clarens,267,2.7682281828485076,1,12,16,2,75867.38333333333,7541.316666666667,987.3833333333333,2,{'lifecycle:transition': 'complete'},deviant
258,Send Invoice,2011-02-23 01:39:55,2011-02-24 09:49:36,2011-02-24 09:49:36,Karen Clarens,265,0.0,2,15,1,2,76419.93333333333,5283.7,99.93333333333334,3,{'lifecycle:transition': 'complete'},regular
1476,Choose best option,2011-02-24 05:41:56,2011-02-24 09:51:07,2011-02-24 09:51:07,Christian Francois,261,0.0,0,7,9,2,78351.11666666667,273.18333333333334,591.1166666666667,4,{'lifecycle:transition': 'complete'},deviant
381,Release Purchase Order,2011-02-24 07:56:31,2011-02-24 09:51:11,2011-02-24 09:52:11,Immanuel Karagianni,260,0.032489610880241784,0,12,9,2,78351.18333333333,5788.233333333334,591.1833333333333,4,{'lifecycle:transition': 'complete'},deviant
258,Release Supplier's Invoice,2011-02-24 09:49:36,2011-02-24 09:49:37,2011-02-24 09:52:37,Pedro Alvares,260,0.04127313940309785,0,16,9,2,78349.61666666667,1929.6833333333334,589.6166666666667,4,{'lifecycle:transition': 'complete'},regular
457,Confirm Purchase Order,2011-02-23 04:56:52,2011-02-24 09:49:36,2011-02-24 10:12:36,Karen Clarens,265,0.06752927842840951,3,11,4,2,76616.88333333333,4424.566666666667,296.8833333333333,3,{'lifecycle:transition': 'complete'},deviant
164,Send Invoice,2011-02-23 10:49:38,2011-02-24 10:12:36,2011-02-24 10:12:36,Karen Clarens,264,0.0,4,15,10,2,76969.65,11972.3,649.65,3,{'lifecycle:transition': 'complete'},deviant
290,Send Invoice,2011-02-23 11:04:55,2011-02-24 10:12:36,2011-02-24 10:12:36,Karen Clarens,264,0.0,5,14,11,2,76984.93333333333,5700.633333333333,664.9333333333333,3,{'lifecycle:transition': 'complete'},deviant
282,Send Invoice,2011-02-23 17:01:55,2011-02-24 10:12:36,2011-02-24 10:12:36,Karen Clarens,263,0.0,5,16,17,2,77341.93333333333,4237.95,1021.9333333333333,3,{'lifecycle:transition': 'complete'},deviant
290,Release Supplier's Invoice,2011-02-24 10:12:36,2011-02-24 10:12:37,2011-02-24 10:15:37,Pedro Alvares,260,0.04127313940309785,0,15,10,2,78372.61666666667,1387.6833333333334,612.6166666666667,4,{'lifecycle:transition': 'complete'},deviant
258,Settle Dispute With Supplier,2011-02-24 09:52:37,2011-02-24 09:52:38,2011-02-24 10:23:38,Karalda Nimwada,260,0.06582924064979222,0,17,9,2,78352.63333333333,3.0166666666666666,592.6333333333333,4,{'lifecycle:transition': 'complete'},regular
164,Release Supplier's Invoice,2011-02-24 10:12:36,2011-02-24 10:23:38,2011-02-24 10:26:38,Karalda Nimwada,260,0.04127313940309785,0,16,10,2,78372.61666666667,1402.9666666666667,612.6166666666667,4,{'lifecycle:transition': 'complete'},deviant
282,Release Supplier's Invoice,2011-02-24 10:12:36,2011-02-24 10:26:38,2011-02-24 10:32:38,Karalda Nimwada,260,0.04127313940309785,0,17,10,2,78372.61666666667,1030.6833333333334,612.6166666666667,4,{'lifecycle:transition': 'complete'},deviant
258,Authorize Supplier's Invoice payment,2011-02-24 10:23:38,2011-02-24 10:32:38,2011-02-24 10:32:38,Karalda Nimwada,260,0.0,2,18,10,2,78383.65,31.016666666666666,623.65,4,{'lifecycle:transition': 'complete'},regular
164,Authorize Supplier's Invoice payment,2011-02-24 10:26:38,2011-02-24 10:32:38,2011-02-24 10:32:38,Karalda Nimwada,260,0.0,2,17,10,2,78386.65,14.033333333333333,626.65,4,{'lifecycle:transition': 'complete'},deviant
282,Authorize Supplier's Invoice payment,2011-02-24 10:32:38,2011-02-24 10:32:39,2011-02-24 10:32:39,Karalda Nimwada,260,0.0,2,18,10,2,78392.65,20.033333333333335,632.65,4,{'lifecycle:transition': 'complete'},deviant
258,Pay Invoice,2011-02-24 10:32:38,2011-02-24 10:32:39,2011-02-24 10:39:39,Pedro Alvares,260,0.055817907064601435,0,19,10,2,78392.65,9.0,632.65,4,{'lifecycle:transition': 'complete'},regular
282,Pay Invoice,2011-02-24 10:32:39,2011-02-24 10:32:40,2011-02-24 10:45:40,Karalda Nimwada,260,0.055817907064601435,0,19,10,2,78392.66666666667,0.016666666666666666,632.6666666666666,4,{'lifecycle:transition': 'complete'},deviant
290,Authorize Supplier's Invoice payment,2011-02-24 10:15:37,2011-02-24 12:09:25,2011-02-24 12:09:25,Pedro Alvares,260,0.0,0,16,12,2,78489.41666666667,116.8,729.4166666666666,4,{'lifecycle:transition': 'complete'},deviant
1682,Create Quotation comparison Map,2011-02-22 15:59:14,2011-02-24 07:46:47,2011-02-24 12:10:47,Karel de Groot,268,0.4004533434076313,33,5,15,2,75839.25,4963.4,959.25,2,{'lifecycle:transition': 'complete'},regular
424,Create Purchase Order,2011-02-22 16:36:55,2011-02-24 12:10:47,2011-02-24 12:20:47,Karel de Groot,267,0.048073290517567056,31,11,16,2,75876.93333333333,5164.533333333334,996.9333333333333,2,{'lifecycle:transition': 'complete'},deviant
245,Create Purchase Order,2011-02-22 19:37:07,2011-02-24 12:20:47,2011-02-24 12:30:47,Karel de Groot,267,0.048073290517567056,30,13,19,2,76057.13333333333,13133.933333333332,1177.1333333333334,2,{'lifecycle:transition': 'complete'},deviant
1682,Analyze Quotation Comparison Map,2011-02-24 12:10:47,2011-02-24 13:40:59,2011-02-24 13:49:59,Esmana Liubiata,258,0.0646014355874575,0,6,13,2,78580.98333333334,2741.733333333333,820.9833333333333,4,{'lifecycle:transition': 'complete'},regular
290,Pay Invoice,2011-02-24 12:09:25,2011-02-24 14:25:44,2011-02-24 14:31:44,Karalda Nimwada,258,0.055817907064601435,0,17,14,2,78625.73333333334,136.31666666666666,865.7333333333333,4,{'lifecycle:transition': 'complete'},deviant
259,Release Purchase Order,2011-02-24 09:49:36,2011-02-24 14:42:20,2011-02-24 14:43:20,Christian Francois,260,0.032489610880241784,0,13,14,2,78642.33333333333,2774.95,882.3333333333334,4,{'lifecycle:transition': 'complete'},deviant
448,Settle Conditions With Supplier,2011-02-16 06:21:04,2011-02-24 00:43:08,2011-02-24 15:07:08,Magdalena Predutta,309,0.8897808840196448,103,9,6,2,68041.83333333333,1420.7666666666667,361.8333333333333,4,{'lifecycle:transition': 'complete'},deviant
1063,Settle Conditions With Supplier,2011-02-21 03:40:23,2011-02-24 05:47:55,2011-02-24 16:14:55,Francois de Perrier,273,0.8897808840196448,40,8,13,2,74255.35,594.9666666666667,815.35,1,{'lifecycle:transition': 'complete'},deviant
547,Create Quotation comparison Map,2011-02-17 09:59:03,2011-02-24 15:07:08,2011-02-24 17:50:08,Magdalena Predutta,298,0.4004533434076313,101,10,9,2,68279.06666666667,8802.683333333332,599.0666666666667,4,{'lifecycle:transition': 'complete'},deviant
284,Create Purchase Order,2011-02-17 11:22:18,2011-02-24 17:50:08,2011-02-24 18:00:08,Magdalena Predutta,298,0.048073290517567056,102,11,11,2,68362.31666666667,8515.966666666667,682.3166666666667,4,{'lifecycle:transition': 'complete'},deviant
1592,Choose best option,2011-02-24 09:47:58,2011-02-24 18:39:20,2011-02-24 18:39:20,Fjodor Kowalski,260,0.0,0,8,18,2,78879.33333333333,539.3666666666667,1119.3333333333333,4,{'lifecycle:transition': 'complete'},deviant
1682,Choose best option,2011-02-24 13:49:59,2011-02-24 18:41:56,2011-02-24 18:41:56,Esmana Liubiata,258,0.0,0,7,18,2,78881.93333333333,300.95,1121.9333333333334,4,{'lifecycle:transition': 'complete'},regular
547,Analyze Quotation Comparison Map,2011-02-24 17:50:08,2011-02-24 21:22:27,2011-02-24 21:33:27,Clement Duchot,257,0.0646014355874575,0,11,21,2,79042.45,10763.383333333333,1282.45,4,{'lifecycle:transition': 'complete'},deviant
547,Choose best option,2011-02-24 21:33:27,2011-02-24 21:33:28,2011-02-24 21:33:28,Elvira Lores,257,0.0,0,12,21,2,79053.46666666666,11.016666666666667,1293.4666666666667,4,{'lifecycle:transition': 'complete'},deviant
164,Pay Invoice,2011-02-24 10:32:38,2011-02-24 22:12:19,2011-02-24 22:24:19,Karalda Nimwada,260,0.055817907064601435,0,18,22,2,79092.31666666667,705.6666666666666,1332.3166666666666,4,{'lifecycle:transition': 'complete'},deviant
